Time,Conductivity (mS),Conductivity @25*C (mS),Temperature_1,Temperature_2
16:01:41,0.51,0.5,25.75,24.25
16:01:42,0.52,0.51,25.75,24.25
16:01:43,0.52,0.53,24.25,24.25
16:01:44,0.51,0.51,25.25,24.25
16:01:45,0.52,0.51,26.25,24.5
16:01:46,0.52,0.52,25.25,24
16:01:47,0.52,0.53,23.5,24.25
16:01:48,0.52,0.51,25.75,24
16:01:49,0.52,0.51,26.5,24.5
16:01:50,0.52,0.52,24.75,23.75
16:01:51,0.52,0.53,24.5,23.75
16:01:52,0.52,0.51,26,24.5
16:01:53,0.52,0.52,25.5,24.25
16:01:54,0.52,0.53,24.25,24.25
16:01:55,0.52,0.52,25.5,24.25
16:01:56,0.53,0.51,26.75,24
16:01:57,0.53,0.53,24.75,24.25
16:01:58,0.53,0.53,24.75,24.25
16:01:59,0.53,0.52,26,24.75
16:02:00,0.53,0.53,25.75,24.5
16:02:01,0.53,0.54,24.5,24
16:02:02,0.53,0.52,25.5,24.25
16:02:03,0.53,0.51,27,24.25
16:02:04,0.54,0.54,25,24.25
16:02:05,0.53,0.54,24.75,24.25
16:02:06,0.54,0.52,26.25,24.75
16:02:07,0.54,0.53,26,24.25
16:02:08,0.54,0.54,24.75,24.5
16:02:09,0.54,0.54,25.25,24.75
16:02:10,0.54,0.53,26.5,24.75
16:02:11,0.54,0.54,25.5,24.5
16:02:12,0.54,0.55,24.25,24
16:02:13,0.54,0.53,25.75,24.75
16:02:14,0.54,0.53,26.75,24.25
16:02:15,0.55,0.55,25,24.5
16:02:16,0.55,0.55,24.75,24.75
16:02:17,0.55,0.54,26.25,24.5
16:02:18,0.55,0.54,26.25,24.75
16:02:19,0.55,0.55,24.75,24.5
16:02:20,0.55,0.55,25.25,24.75
16:02:21,0.55,0.53,26.75,25
16:02:22,0.55,0.55,25.5,24.25
16:02:23,0.55,0.56,24.5,24.5
16:02:24,0.56,0.55,25.75,25
16:02:25,0.56,0.54,26.25,25
16:02:26,0.56,0.55,25.75,24.25
16:02:27,0.56,0.56,24.25,24.75
16:02:28,0.56,0.55,26,25
16:02:29,0.56,0.54,27,24.75
16:02:30,0.56,0.56,25.5,24.75
16:02:31,0.56,0.56,24.75,24.75
16:02:32,0.57,0.56,26,24.75
16:02:33,0.57,0.55,26.5,24.25
16:02:34,0.56,0.57,24.5,24.5
16:02:35,0.57,0.56,25.75,24.75
16:02:36,0.57,0.55,27,25
16:02:37,0.57,0.56,25.75,24.75
16:02:38,0.57,0.57,24.75,24.75
16:02:39,0.57,0.56,26,24.75
16:02:40,0.57,0.56,26.25,24.5
16:02:41,0.57,0.57,25,24.75
16:02:42,0.57,0.56,26,25
16:02:43,0.57,0.55,27,24.5
16:02:44,0.58,0.58,25,25
16:02:45,0.57,0.58,24.75,25.25
16:02:46,0.58,0.57,26.25,25.25
16:02:47,0.58,0.56,26.5,25
16:02:48,0.58,0.58,25.25,24.75
16:02:49,0.58,0.57,25.75,24.75
16:02:50,0.58,0.56,26.75,25
16:02:51,0.58,0.57,26.5,24.25
16:02:52,0.58,0.58,24.75,24.75
16:02:53,0.58,0.57,26,25
16:02:54,0.59,0.57,27,24.75
16:02:55,0.59,0.58,25.5,24.75
16:02:56,0.58,0.58,25,25
16:02:57,0.59,0.59,25.5,25.25
16:02:58,0.59,0.57,27.25,24.75
16:02:59,0.59,0.58,25.75,24.75
16:03:00,0.6,0.6,24.75,25
16:03:01,0.59,0.58,26.5,24.75
16:03:02,0.6,0.58,26.75,25
16:03:03,0.59,0.59,25.25,24.75
16:03:04,0.6,0.59,25.75,25
16:03:05,0.6,0.58,27,25
16:03:06,0.59,0.58,25.75,25.25
16:03:07,0.6,0.6,25,25
16:03:08,0.6,0.58,26.5,25.25
16:03:09,0.6,0.58,27.25,24.5
16:03:10,0.6,0.59,25.75,25.25
16:03:11,0.6,0.59,25.5,25
16:03:12,0.61,0.58,27,24.75
16:03:13,0.6,0.59,26.5,25.25
16:03:14,0.6,0.6,25.25,25.25
16:03:15,0.61,0.59,26.25,25.5
16:03:17,0.61,0.59,27,24.75
16:03:17,0.61,0.59,26,25
16:03:18,0.61,0.62,24.75,25.25
16:03:19,0.61,0.59,27,25.5
16:03:20,0.61,0.59,27,25.25
16:03:21,0.61,0.6,25.75,25
16:03:22,0.61,0.61,25.5,25.5
16:03:23,0.61,0.59,26.75,25.5
16:03:24,0.61,0.59,27,25.25
16:03:25,0.61,0.6,25.5,25
16:03:26,0.61,0.61,25.5,25.25
16:03:27,0.61,0.59,26.75,25.25
16:03:28,0.61,0.59,26.5,25.5
16:03:29,0.61,0.61,25.5,24.75
16:03:30,0.62,0.61,26,25.75
16:03:31,0.61,0.59,27,25.75
16:03:32,0.61,0.59,27,25.25
16:03:33,0.62,0.61,25.75,25.25
16:03:34,0.62,0.61,25.75,25
16:03:35,0.62,0.6,26.75,25.25
16:03:36,0.62,0.59,27.25,25.25
16:03:37,0.62,0.62,25.25,25
16:03:38,0.63,0.62,26,25.75
16:03:39,0.62,0.59,27.25,25.75
16:03:40,0.62,0.6,27.25,25.5
16:03:41,0.63,0.61,26.25,25.5
16:03:42,0.63,0.61,26,25.5
16:03:43,0.62,0.6,26.75,25.75
16:03:44,0.62,0.6,27,25.25
16:03:45,0.63,0.61,26.25,25.25
16:03:46,0.63,0.61,26.25,26
16:03:47,0.64,0.61,27.25,25.5
16:03:48,0.63,0.61,26.25,25.25
16:03:49,0.63,0.62,25.25,25.5
16:03:50,0.63,0.61,26.5,25.75
16:03:51,0.63,0.6,28,26
16:03:52,0.63,0.61,26.5,25.5
16:03:53,0.63,0.63,25.5,26.25
16:03:54,0.63,0.61,26.75,26
16:03:55,0.63,0.6,27.75,26
16:03:56,0.64,0.62,26.75,25.75
16:03:57,0.64,0.63,25.75,25.75
16:03:58,0.64,0.62,26.5,26.25
16:03:59,0.64,0.6,28,25.5
16:04:00,0.64,0.62,26.5,25.75
16:04:01,0.64,0.63,25.75,25.75
16:04:02,0.64,0.62,26.5,26
16:04:03,0.64,0.61,28,26
16:04:04,0.64,0.62,26.5,25.75
16:04:05,0.64,0.62,26.25,25.5
16:04:06,0.64,0.62,26.75,25.5
16:04:07,0.64,0.61,27.25,26
16:04:08,0.64,0.64,25.5,25.75
16:04:09,0.64,0.63,26.25,26
16:04:10,0.64,0.62,27.25,26
16:04:11,0.64,0.61,27.5,26
16:04:12,0.64,0.63,26.25,26
16:04:13,0.65,0.63,26.75,25.75
16:04:14,0.64,0.6,28.25,26.25
16:04:15,0.64,0.62,26.75,25.25
16:04:16,0.65,0.64,26.25,26.25
16:04:17,0.65,0.62,27.5,26
16:04:18,0.65,0.62,27.75,26
16:04:19,0.64,0.63,26,25.75
16:04:20,0.65,0.64,26,25.75
16:04:21,0.65,0.63,27.25,26.25
16:04:22,0.65,0.62,27.5,26
16:04:23,0.65,0.64,26.25,25.75
16:04:24,0.65,0.63,26.75,26.5
16:04:25,0.65,0.62,27.75,26
16:04:26,0.65,0.63,27,26
16:04:27,0.65,0.64,26.5,26
16:04:28,0.66,0.64,26.25,26.5
16:04:29,0.65,0.62,28,26.25
16:04:30,0.65,0.62,27.5,26.25
16:04:31,0.66,0.64,26.25,26.25
16:04:32,0.66,0.64,26.75,26.5
16:04:33,0.66,0.62,28,26.5
16:04:34,0.66,0.63,27.75,26.25
16:04:35,0.65,0.64,26.5,26.25
16:04:36,0.66,0.64,26.5,26.5
16:04:37,0.66,0.63,28,26.5
16:04:38,0.66,0.64,27.25,26.25
16:04:39,0.66,0.65,25.75,26.25
16:04:40,0.66,0.65,26,26.25
16:04:41,0.66,0.63,27.75,26.5
16:04:43,0.66,0.64,27.25,26.25
16:04:43,0.66,0.64,26.25,26.25
16:04:44,0.66,0.64,27.25,26.5
16:04:45,0.67,0.63,28.25,26.5
16:04:46,0.66,0.64,27,26.25
16:04:47,0.66,0.65,26.25,26.25
16:04:48,0.66,0.63,28,26.25
16:04:49,0.66,0.63,27.75,26.5
16:04:50,0.67,0.65,26.5,26.25
16:04:51,0.67,0.64,27,26.75
16:04:52,0.67,0.63,28,27
16:04:53,0.67,0.64,27.25,26.5
16:04:54,0.67,0.65,26.5,26.5
16:04:55,0.66,0.64,26.75,26.75
16:04:56,0.67,0.63,28,26.5
16:04:57,0.67,0.64,27.25,26.5
16:04:58,0.67,0.65,26.5,26.5
16:04:59,0.67,0.65,27,26.75
16:05:00,0.68,0.64,28.25,26.5
16:05:01,0.71,0.67,27.75,26.5
16:05:02,0.7,0.68,26.25,26.5
16:05:03,0.7,0.67,27.25,26.75
16:05:04,0.71,0.67,28.25,26
16:05:05,0.71,0.67,27.5,26.5
16:05:06,0.71,0.68,26.75,26
16:05:07,0.71,0.68,27.25,26.75
16:05:08,0.72,0.68,28.25,26.5
16:05:09,0.72,0.68,28,26.5
16:05:10,0.71,0.7,26.25,26.5
16:05:11,0.71,0.69,27,26.75
16:05:12,0.72,0.68,28.25,26.75
16:05:13,0.71,0.67,28.25,26.75
16:05:14,0.72,0.69,27,26.5
16:05:15,0.72,0.7,26.75,27
16:05:16,0.71,0.67,28.5,26.75
16:05:17,0.72,0.68,28.25,26.5
16:05:18,0.72,0.7,26.75,26.5
16:05:19,0.72,0.69,27,27.25
16:05:20,0.72,0.68,28.25,26.75
16:05:21,0.72,0.68,28,26.75
16:05:22,0.72,0.7,27,26.5
16:05:23,0.72,0.7,27,27
16:05:24,0.72,0.68,28,26.75
16:05:25,0.73,0.69,27.75,26.75
16:05:26,0.72,0.7,26.5,26.75
16:05:27,0.72,0.69,27.25,26.75
16:05:28,0.72,0.68,28.5,26.75
16:05:29,0.73,0.69,27.75,26.5
16:05:30,0.73,0.71,26.25,26.75
16:05:31,0.72,0.69,27.5,27
16:05:32,0.73,0.68,28.75,27
16:05:33,0.73,0.7,27.5,26.75
16:05:34,0.73,0.71,26,27
16:05:36,0.73,0.69,27.75,27.25
16:05:36,0.73,0.69,28.5,26.75
16:05:37,0.73,0.7,27.75,27
16:05:38,0.73,0.71,26.25,26.25
16:05:39,0.73,0.69,27.5,26.75
16:05:40,0.74,0.7,28.25,26.5
16:05:41,0.73,0.7,27.25,26.75
16:05:42,0.73,0.71,26.75,26.5
16:05:43,0.73,0.69,28,26.75
16:05:45,0.74,0.7,28,26.75
16:05:46,0.74,0.71,27.25,26.5
16:05:47,0.74,0.72,26.75,26.75
16:05:47,0.74,0.7,28.25,27.5
16:05:49,0.73,0.7,28,26.75
16:05:50,0.74,0.71,27.25,27
16:05:51,0.74,0.72,26.75,27
16:05:52,0.74,0.7,28.25,27.25
16:05:53,0.75,0.7,28.75,27
16:05:53,0.75,0.71,27.75,26.5
16:05:55,0.74,0.72,26.75,26.5
16:05:56,0.75,0.71,28.25,27
16:05:57,0.75,0.7,28.75,26.5
16:05:58,0.75,0.71,27.75,27
16:05:59,0.74,0.72,26.75,26.75
16:06:00,0.75,0.71,27.75,27.5
16:06:01,0.75,0.7,29,27.25
16:06:02,0.75,0.71,27.75,27
16:06:03,0.75,0.73,26.5,27
16:06:04,0.75,0.72,27.5,27.25
16:06:05,0.75,0.7,28.75,27
16:06:06,0.75,0.71,28,27
16:06:07,0.75,0.73,26.75,27
16:06:08,0.75,0.73,26.75,27
16:06:09,0.75,0.71,28.25,27
16:06:10,0.75,0.7,29,27
16:06:11,0.75,0.71,28,26.75
16:06:12,0.76,0.73,26.75,26.5
16:06:13,0.76,0.72,27.75,27.25
16:06:14,0.76,0.71,28.75,27.25
16:06:15,0.76,0.72,27.75,27
16:06:16,0.76,0.73,27,27
16:06:17,0.77,0.72,28,27.25
16:06:18,0.76,0.71,28.5,27.25
16:06:19,0.76,0.71,28.5,27
16:06:20,0.76,0.73,27.25,27.25
16:06:21,0.77,0.74,27.25,27
16:06:22,0.76,0.71,29,27.5
16:06:23,0.77,0.72,28.5,27
16:06:24,0.77,0.74,27.5,27.25
16:06:25,0.77,0.74,27.25,27.5
16:06:26,0.76,0.71,28.75,27.5
16:06:27,0.77,0.71,29,27.25
16:06:28,0.77,0.74,27.5,27.25
16:06:29,0.77,0.74,27,27.25
16:06:30,0.77,0.72,28.25,27.75
16:06:31,0.77,0.72,28.75,27.5
16:06:32,0.77,0.72,28.25,27.25
16:06:33,0.77,0.73,27.25,27.25
16:06:34,0.77,0.73,27.5,27.5
16:06:35,0.77,0.73,28,27.25
16:06:36,0.78,0.72,29.25,27.5
16:06:37,0.77,0.73,27.75,27.25
16:06:38,0.77,0.74,27,27.5
16:06:39,0.78,0.73,28.25,27.5
16:06:40,0.77,0.72,29,27.5
16:06:41,0.77,0.73,28,27.25
16:06:42,0.78,0.75,27,27.5
16:06:43,0.78,0.75,27.25,27.5
16:06:44,0.78,0.72,29,27.75
16:06:45,0.78,0.72,29.25,27
16:06:46,0.78,0.74,28,27.25
16:06:47,0.78,0.75,27,27.75
16:06:48,0.78,0.73,28.5,27.25
16:06:49,0.79,0.72,29.5,27.75
16:06:50,0.79,0.74,28.5,27.25
16:06:51,0.78,0.75,27.5,27.25
16:06:52,0.78,0.75,27.25,27.25
16:06:53,0.79,0.73,29,27.75
16:06:54,0.78,0.73,28.75,27.25
16:06:55,0.78,0.74,28,27.5
16:06:56,0.79,0.75,27.25,27.25
16:06:57,0.79,0.74,28.5,27.75
16:06:58,0.78,0.73,28.75,27.5
16:06:59,0.79,0.74,28.5,27.5
16:07:00,0.79,0.76,27,27
16:07:01,0.79,0.75,27.75,27.5
16:07:02,0.78,0.72,29.5,27.5
16:07:03,0.79,0.74,28.75,27.5
16:07:04,0.79,0.76,27.25,27.25
16:07:05,0.79,0.75,28,27.75
16:07:06,0.79,0.73,29,27.75
16:07:07,0.79,0.74,28.5,27.75
16:07:08,0.79,0.76,27.25,27.25
16:07:09,0.79,0.75,27.75,27.75
16:07:10,0.8,0.74,28.75,27.5
16:07:11,0.8,0.74,28.75,27.5
16:07:12,0.79,0.75,27.75,27.75
16:07:13,0.79,0.75,27.75,27.75
16:07:14,0.79,0.73,29.25,27.75
16:07:15,0.8,0.74,28.75,27.75
16:07:16,0.8,0.76,27.5,27.75
16:07:17,0.8,0.77,27.25,28
16:07:18,0.8,0.75,29,27.5
16:07:19,0.8,0.74,29,27.75
16:07:20,0.8,0.77,27.5,27.75
16:07:21,0.8,0.76,27.75,27.75
16:07:22,0.8,0.75,29,27.75
16:07:23,0.8,0.75,29,27
16:07:24,0.8,0.76,27.5,27.5
16:07:25,0.8,0.77,27,27.75
16:07:26,0.81,0.75,29.25,27.5
16:07:27,0.8,0.74,29.25,27.5
16:07:28,0.81,0.76,28,27.75
16:07:29,0.81,0.77,27.75,27.5
16:07:30,0.81,0.75,29,27.5
16:07:31,0.81,0.75,29.25,27.75
16:07:32,0.81,0.77,27.75,27.75
16:07:33,0.81,0.77,27.5,27.75
16:07:34,0.81,0.75,29,28
16:07:35,0.81,0.75,29.25,27.25
16:07:36,0.81,0.77,28,27.75
16:07:37,0.81,0.77,27.75,27.5
16:07:38,0.81,0.76,28.75,28
16:07:39,0.81,0.75,29.25,27.5
16:07:40,0.81,0.77,28,27.75
16:07:41,0.81,0.77,27.5,27.25
16:07:42,0.81,0.75,29.25,27.75
16:07:43,0.81,0.75,29.25,28
16:07:44,0.81,0.77,27.75,27.75
16:07:45,0.81,0.77,27.5,27.75
16:07:46,0.81,0.75,29.25,27.75
16:07:47,0.82,0.76,29.25,27.25
16:07:48,0.81,0.77,27.75,27.5
16:07:49,0.81,0.77,28,28
16:07:50,0.82,0.76,28.75,28.25
16:07:51,0.83,0.77,29.25,27.5
16:07:52,0.82,0.78,27.75,27.75
16:07:53,0.82,0.77,28,28.25
16:07:54,0.82,0.76,29.25,28.25
16:07:55,0.83,0.77,29,27.5
16:07:56,0.82,0.77,28,28
16:07:57,0.82,0.78,27.75,28
16:07:58,0.83,0.76,29.5,27.75
16:07:59,0.82,0.77,28.5,27.5
16:08:00,0.82,0.79,27.5,27.75
16:08:01,0.83,0.77,29,27.75
16:08:02,0.82,0.76,29.5,28.25
16:08:03,0.82,0.77,28.5,28
16:08:04,0.83,0.79,27.5,28
16:08:05,0.83,0.78,28.75,27.75
16:08:06,0.83,0.76,29.75,27.5
16:08:07,0.81,0.77,28.25,27.75
16:08:08,0.82,0.79,27.5,28
16:08:09,0.82,0.77,29,28
16:08:10,0.83,0.76,29.75,27.75
16:08:11,0.83,0.78,28,27.5
16:08:12,0.83,0.79,27.75,27.75
16:08:13,0.84,0.78,28.75,28.5
16:08:14,0.83,0.76,29.5,28
16:08:15,0.83,0.78,28.25,27.75
16:08:16,0.83,0.79,27.75,27.75
16:08:17,0.83,0.77,29.25,28.5
16:08:18,0.83,0.76,30,28.25
16:08:19,0.83,0.77,29,28.25
16:08:20,0.83,0.78,28.25,28.25
16:08:21,0.83,0.79,27.75,28
16:08:22,0.83,0.77,29.25,28.5
16:08:23,0.84,0.77,29.5,28
16:08:24,0.84,0.77,29.5,28.25
16:08:25,0.84,0.78,28.5,28
16:08:26,0.84,0.79,28.25,27.75
16:08:27,0.85,0.8,28,28.25
16:08:28,0.84,0.77,29.25,28.25
16:08:29,0.85,0.79,29,27.75
16:08:30,0.84,0.77,29.75,28
16:08:31,0.84,0.79,28.75,27.75
16:08:32,0.84,0.8,27.75,27.5
16:08:33,0.84,0.79,28.25,28.25
16:08:34,0.85,0.78,29.25,28
16:08:35,0.84,0.76,30.25,28
16:08:36,0.84,0.78,29,28.25
16:08:37,0.85,0.8,28.25,27.5
16:08:38,0.85,0.8,28,28.25
16:08:39,0.85,0.79,29,28.25
16:08:40,0.85,0.78,29.75,28.5
16:08:41,0.85,0.79,29.25,27.75
16:08:42,0.85,0.79,28.5,28.25
16:08:43,0.84,0.8,28,28.25
16:08:44,0.85,0.8,28.25,27.75
16:08:45,0.85,0.78,29.75,28
16:08:46,0.85,0.77,30,28
16:08:47,0.85,0.79,28.75,28.25
16:08:48,0.84,0.8,28,28.5
16:08:49,0.84,0.78,29,28.25
16:08:50,0.85,0.78,29.75,28.25
16:08:51,0.85,0.78,29.5,28
16:08:52,0.85,0.8,28,28
16:08:53,0.85,0.81,28,28.5
16:08:54,0.85,0.79,29.25,28.25
16:08:55,0.85,0.78,30,28
16:08:56,0.85,0.79,29,28.25
16:08:57,0.85,0.8,28,27.75
16:08:58,0.86,0.81,28.75,28.5
16:08:59,0.85,0.78,29.75,28.25
16:09:00,0.85,0.78,29.75,28
16:09:01,0.85,0.8,28.25,28.25
16:09:02,0.86,0.82,27.75,28.5
16:09:03,0.85,0.79,29.25,28.75
16:09:04,0.86,0.78,30.25,28.5
16:09:05,0.86,0.8,29,28
16:09:06,0.86,0.81,28.25,28.25
16:09:07,0.86,0.82,27.75,28.75
16:09:08,0.85,0.79,29.25,28.5
16:09:09,0.86,0.79,30,28.25
16:09:10,0.86,0.8,29.5,28.25
16:09:11,0.86,0.81,28.25,28
16:09:12,0.86,0.82,27.75,28.25
16:09:13,0.87,0.81,29,28.75
16:09:14,0.86,0.79,29.75,28.25
16:09:15,0.86,0.79,29.75,28.5
16:09:16,0.86,0.81,28.75,28.25
16:09:17,0.86,0.81,28,28.25
16:09:18,0.87,0.81,28.5,28.5
16:09:19,0.86,0.8,29.5,28.75
16:09:20,0.85,0.78,30.25,28.25
16:09:21,0.86,0.8,29.5,28.5
16:09:22,0.85,0.81,28.25,28.5
16:09:23,0.85,0.82,27.5,28
16:09:24,0.86,0.81,28.75,28.75
16:09:25,0.87,0.8,29.75,28.75
16:09:26,0.86,0.79,29.75,28.75
16:09:27,0.87,0.81,28.75,28.25
16:09:28,0.87,0.82,28.25,28.5
16:09:29,0.86,0.81,28.5,28.75
16:09:30,0.86,0.8,29.25,28.75
16:09:31,0.87,0.8,30,28.5
16:09:32,0.86,0.8,29.5,28.5
16:09:33,0.87,0.83,28,28.5
16:09:34,0.87,0.83,27.5,28.25
16:09:35,0.87,0.81,29,28.5
16:09:36,0.87,0.81,29.25,28.5
16:09:37,0.86,0.79,30.25,28.75
16:09:38,0.87,0.81,29,28.25
16:09:39,0.87,0.82,28.5,28.5
16:09:40,0.87,0.82,28,28.5
16:09:41,0.87,0.8,29.75,28.75
16:09:42,0.87,0.79,30.25,28.25
16:09:43,0.87,0.8,29.75,28.25
16:09:44,0.87,0.81,28.75,28.5
16:09:45,0.87,0.83,28,28.5
16:09:46,0.88,0.83,28.25,28
16:09:47,0.87,0.8,29.25,28
16:09:48,0.88,0.8,30,28.5
16:09:49,0.88,0.8,30,28.25
16:09:50,0.88,0.82,29,28.5
16:09:51,0.88,0.83,28,28.75
16:09:52,0.88,0.83,28.5,28.75
16:09:54,0.87,0.81,29,28.25
16:09:54,0.88,0.81,30,28.25
16:09:55,0.87,0.8,29.75,28.75
16:09:56,0.88,0.82,28.5,28.25
16:09:57,0.89,0.83,28.5,28.75
16:09:58,0.87,0.82,28.75,28.75
16:09:59,0.88,0.81,29.75,29
16:10:00,0.89,0.81,30.25,28.75
16:10:01,0.88,0.81,29.5,28.25
16:10:02,0.87,0.82,28.75,28.5
16:10:03,0.88,0.83,28.25,28.25
16:10:04,0.88,0.81,29.25,29
16:10:05,0.89,0.81,29.75,29
16:10:06,0.88,0.8,30,28.5
16:10:07,0.89,0.83,29,28.5
16:10:08,0.89,0.83,28.5,28.5
16:10:09,0.88,0.82,28.5,28.5
16:10:11,0.88,0.82,29.25,28.75
16:10:11,0.88,0.8,30.25,29
16:10:12,0.89,0.81,30,28.5
16:10:13,0.88,0.82,28.75,28.75
16:10:14,0.88,0.84,28,28.5
16:10:15,0.89,0.83,29,27.75
16:10:16,0.89,0.81,30.25,28.5
16:10:17,0.89,0.81,30.25,28.5
16:10:18,0.88,0.82,28.75,28.25
16:10:19,0.88,0.83,28.25,28.5
16:10:20,0.89,0.83,29,28.5
16:10:21,0.89,0.81,30,28.5
16:10:22,0.89,0.81,30.75,28.75
16:10:23,0.89,0.83,29.25,28.25
16:10:24,0.89,0.84,28.25,29
16:10:25,0.88,0.82,28.5,28.75
16:10:26,0.9,0.82,30.25,29
16:10:27,0.89,0.81,30.25,29.25
16:10:28,0.88,0.81,29.5,28.5
16:10:29,0.9,0.84,28.5,28.5
16:10:30,0.89,0.83,28.75,28.25
16:10:31,0.89,0.81,30,29
16:10:32,0.9,0.81,30.5,28.75
16:10:33,0.89,0.83,29.25,28.5
16:10:34,0.9,0.84,28.5,28.5
16:10:35,0.89,0.83,28.75,29
16:10:36,0.9,0.83,29.5,29
16:10:37,0.89,0.81,30.75,29
16:10:38,0.9,0.83,29.5,28.5
16:10:39,0.9,0.84,28.75,28.5
16:10:40,0.89,0.83,28.75,28.75
16:10:41,0.9,0.84,29.25,28.5
16:10:42,0.89,0.81,29.75,28.75
16:10:43,0.89,0.83,29.25,28.5
16:10:44,0.89,0.85,28,28.5
16:10:45,0.89,0.83,28.75,28.75
16:10:46,0.9,0.83,30,29
16:10:47,0.9,0.82,30.5,28.75
16:10:48,0.89,0.82,29.5,28.5
16:10:49,0.9,0.85,28.5,29
16:10:50,0.9,0.85,28.5,29
16:10:51,0.9,0.84,29.25,29
16:10:52,0.9,0.82,30.25,28.5
16:10:53,0.9,0.82,29.75,28.25
16:10:54,0.9,0.84,28.75,28.75
16:10:55,0.9,0.85,28,28.75
16:10:56,0.9,0.83,29.5,28.5
16:10:57,0.91,0.82,30.75,28.75
16:10:58,0.9,0.82,29.75,27.75
16:10:59,0.9,0.84,29,28.5
16:11:00,0.9,0.84,28.5,28.75
16:11:01,0.91,0.84,29.5,29
16:11:02,0.91,0.83,30,28.75
16:11:03,0.9,0.82,30.25,28.75
16:11:04,0.9,0.83,29,28
16:11:05,0.92,0.86,28.5,29
16:11:06,0.9,0.83,29.25,29
16:11:07,0.9,0.82,30.25,29
16:11:08,0.91,0.82,30.75,29
16:11:09,0.91,0.84,29.5,28.5
16:11:10,0.9,0.85,28,28.25
16:11:11,0.9,0.84,29,29
16:11:12,0.91,0.83,30.25,29
16:11:13,0.91,0.83,30,28.75
16:11:14,0.91,0.85,29.25,29
16:11:15,0.91,0.85,28.75,28.75
16:11:16,0.91,0.85,29.25,29
16:11:17,0.91,0.83,30.25,29
16:11:18,0.89,0.81,30.75,28.75
16:11:19,0.91,0.85,29,28.75
16:11:20,0.92,0.86,28.75,29
16:11:21,0.91,0.85,29.25,29
16:11:22,0.91,0.83,30,29.25
16:11:23,0.92,0.83,30.75,29
16:11:24,0.92,0.85,29.5,28.25
16:11:25,0.91,0.85,28.75,28.75
16:11:26,0.91,0.85,29,29
16:11:27,0.91,0.83,30.25,29
16:11:28,0.91,0.83,30.25,28.75
16:11:29,0.9,0.84,29,28.75
16:11:30,0.92,0.86,28.5,28.5
16:11:31,0.91,0.84,29.5,29
16:11:32,0.91,0.83,30.5,29.25
16:11:33,0.92,0.84,30.25,28.5
16:11:34,0.91,0.85,29.25,28.5
16:11:35,0.92,0.87,28.5,28.5
16:11:36,0.91,0.83,29.75,29
16:11:37,0.92,0.84,30.25,29.5
16:11:38,0.92,0.84,30.25,28.75
16:11:39,0.91,0.85,29,28.25
16:11:40,0.91,0.86,28.25,29
16:11:41,0.92,0.85,29.5,28.75
16:11:42,0.92,0.83,30.75,28.5
16:11:43,0.92,0.84,30,28.75
16:11:44,0.91,0.85,28.75,28.75
16:11:45,0.92,0.85,29,29
16:11:46,0.91,0.83,30,29
16:11:47,0.91,0.82,30.75,29
16:11:48,0.91,0.84,29.75,28.75
16:11:49,0.92,0.87,28.5,28.75
16:11:50,0.91,0.85,29.25,29.25
16:11:51,0.91,0.82,30.5,29
16:11:52,0.92,0.84,30,28.25
16:11:53,0.92,0.86,28.75,28.75
16:11:54,0.92,0.85,29.25,29
16:11:55,0.92,0.84,30,28.5
16:11:56,0.92,0.83,30.75,28.75
16:11:57,0.92,0.85,29.25,28.75
16:11:58,0.92,0.86,28.5,28.75
16:12:00,0.92,0.85,29.5,29
16:12:00,0.93,0.84,30.75,29.25
16:12:01,0.92,0.84,30.25,29
16:12:02,0.92,0.86,29,28.75
16:12:03,0.93,0.88,28.5,29
16:12:04,0.92,0.84,30,29
16:12:05,0.92,0.82,31,29
16:12:06,0.92,0.85,29.75,28.25
16:12:07,0.92,0.87,28.5,28.75
16:12:08,0.92,0.85,29,29
16:12:09,0.92,0.85,29.75,29
16:12:10,0.93,0.84,30.75,29
16:12:11,0.92,0.86,29,28.5
16:12:12,0.92,0.87,28.5,28.5
16:12:13,0.93,0.85,30,29.25
16:12:14,0.93,0.84,30.5,29
16:12:15,0.93,0.86,29.25,28.75
16:12:16,0.92,0.86,29,28
16:12:17,0.93,0.86,29.5,29
16:12:18,0.93,0.84,30.75,29
16:12:19,0.93,0.85,29.75,29
16:12:20,0.92,0.86,29,29
16:12:21,0.93,0.87,29,29
16:12:22,0.93,0.84,30.5,29
16:12:23,0.93,0.84,30.25,29
16:12:24,0.92,0.86,29,28.75
16:12:25,0.93,0.87,28.75,29.25
16:12:26,0.92,0.85,29.75,29
16:12:27,0.92,0.83,30.75,28.75
16:12:28,0.93,0.86,29.5,28.75
16:12:29,0.92,0.87,28.5,28.75
16:12:30,0.93,0.87,29,29.5
16:12:31,0.94,0.85,30.25,29
16:12:32,0.93,0.85,30,28.75
16:12:33,0.92,0.87,28.5,28.75
16:12:34,0.93,0.87,29,29
16:12:35,0.93,0.85,30.5,29
16:12:36,0.93,0.85,30.5,29
16:12:37,0.93,0.87,29,29
16:12:38,0.93,0.87,28.75,29
16:12:39,0.94,0.86,29.75,29.25
16:12:40,0.92,0.83,31,28.75
16:12:41,0.93,0.85,29.75,28.5
16:12:42,0.95,0.88,28.75,28.75
16:12:43,0.94,0.87,29.25,29.25
16:12:44,0.93,0.84,30.25,29
16:12:45,0.93,0.86,29.5,28.75
16:12:46,0.94,0.87,29,28.25
